,Final Pick,Total Projected Indy Wins,First Quarter Wins,Second Quarter Wins,Third Quarter Wins,Games Played By Carson (17 Max),Colts Made Playoffs,Playoff_Result,Game_Where_Indy_Fell_Out_of_Playoffs,Carson Benched On Purpose,Out_of_Division,Game_Where_Indy_Fell_Out_of_Division,Wins_of_Div_Winner,Out_of_Wildcard,Game_Where_Indy_Fell_Out_of_Wildcard,Wins_of_Last_WC,Week 1 Result,Week 2 Result,Week 3 Result,Week 4 Result,Week 5 Result,Week 6 Result,Week 7 Result,Week 8 Result,Week 9 Result,Week 10 Result,Week 11 Result,Week 12 Result,Week 13 Result,Week 14 Result,Week 15 Result,Week 16 Result,Week 17 Result,Draft Pick Points,Carson Final Snap %,Percentage of Total Occurances (%),Colts_Eliminated_From_Division_or_Wild_Card_Race_First
5802,36,5.0,1,1,2,12.469125222430138,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,IND,JAX,BUF,TB,IND,IND,ARI,OAK,IND,540,73.34779542605963,0.01,Lost Wild Card and Division at Same Time
5803,17,8.0,1,2,4,15.372602244479747,False,Missed Playoffs,,True,True,16.0,11.0,False,,8.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,BUF,TB,IND,IND,IND,IND,JAX,950,90.42707202635145,0.01,Lost Division First
5804,14,8.0,1,3,5,14.94657485893745,False,Missed Playoffs,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,1100,87.921028581985,0.01,Lost Wild Card and Division at Same Time
5805,18,8.0,1,2,5,15.60176339406168,False,Missed Playoffs,,False,False,,9.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,HOU,IND,IND,IND,JAX,900,91.77507878859812,0.01,Lost Wild Card and Division at Same Time
5806,10,7.0,1,3,4,12.996939232064108,False,Missed Playoffs,16.0,True,True,15.0,9.0,True,16.0,8.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,HOU,IND,ARI,IND,IND,1300,76.45258371802416,0.01,Lost Division First
5807,6,6.0,1,3,4,13.479512319999996,False,Missed Playoffs,16.0,True,True,15.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,NE,ARI,OAK,IND,1600,79.29124894117645,0.01,Lost Division First
5808,48,8.0,1,2,4,12.527593003535687,False,Missed Playoffs,16.0,True,True,14.0,13.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,420,73.69172355020991,0.01,Lost Division First
5809,14,8.0,1,3,6,15.599236539437456,False,Missed Playoffs,17.0,True,True,17.0,9.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,JAX,IND,IND,HOU,IND,ARI,IND,JAX,1100,91.76021493786739,0.01,Lost Wild Card and Division at Same Time
5810,11,7.0,1,3,4,15.565777151918654,False,Missed Playoffs,,False,False,,7.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,JAX,BUF,TB,IND,NE,ARI,IND,IND,1250,91.5633950112862,0.01,Lost Wild Card First
5811,17,9.0,1,3,6,16.8508,False,Missed Playoffs,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,JAX,950,99.12235294117647,0.01,Lost Wild Card and Division at Same Time
5812,15,8.0,1,3,5,16.7716,False,Missed Playoffs,,False,False,,8.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,IND,TB,IND,IND,ARI,Tie,IND,1050,98.6564705882353,0.01,Lost Wild Card and Division at Same Time
5813,23,8.0,1,2,5,16.47794416,True,First Round Exit,,False,False,,8.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,IND,TB,IND,NE,ARI,IND,IND,760,96.92908329411765,0.01,None
5814,47,8.0,1,2,3,11.740896325234193,False,Missed Playoffs,16.0,True,True,14.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,TB,IND,IND,IND,IND,IND,430,69.06409603078937,0.01,Lost Division First
5815,37,5.0,1,1,3,11.522993207122134,False,Missed Playoffs,15.0,True,True,14.0,12.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,IND,JAX,BUF,IND,IND,NE,ARI,OAK,IND,530,67.78231298307138,0.01,Lost Division First
5816,14,8.0,1,3,5,14.300564391609681,False,Missed Playoffs,17.0,True,True,16.0,11.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,IND,TB,IND,IND,ARI,IND,JAX,1100,84.12096700946871,0.01,Lost Division First
5817,19,10.0,1,3,7,15.621543132081385,True,First Round Exit,,False,False,,10.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,IND,IND,IND,IND,ARI,IND,JAX,875,91.89143018871403,0.01,None
5818,34,4.0,1,2,3,12.519311144113304,False,Missed Playoffs,15.0,True,True,14.0,11.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,JAX,IND,TB,HOU,IND,ARI,OAK,JAX,560,73.64300673007827,0.01,Lost Division First
5819,40,6.0,1,2,4,12.162753735455722,False,Missed Playoffs,14.0,True,True,14.0,11.0,True,14.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,BUF,IND,HOU,NE,ARI,IND,IND,500,71.54561020856308,0.01,Lost Wild Card and Division at Same Time
5820,19,11.0,1,4,7,16.8904,True,First Round Exit,,False,False,,12.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,875,99.35529411764705,0.01,None
5821,13,7.0,1,2,4,12.842645530417814,False,Missed Playoffs,16.0,True,True,14.0,12.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,BUF,IND,HOU,IND,ARI,IND,IND,1150,75.54497370834008,0.01,Lost Division First
5822,25,9.0,1,2,5,13.71843070284321,True,Second Round Exit,,True,True,16.0,11.0,False,,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,TEN,NYJ,IND,IND,IND,HOU,IND,IND,IND,IND,720,80.69665119319535,0.01,None
5823,23,8.0,1,3,5,14.86099057621412,True,First Round Exit,,False,False,,8.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,IND,TB,IND,IND,ARI,IND,JAX,760,87.41759162478894,0.01,None
5824,19,8.0,1,2,5,16.163141350999112,True,First Round Exit,,False,False,,8.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,IND,IND,IND,IND,ARI,OAK,IND,875,95.07730206470066,0.01,None
5825,18,10.0,1,2,5,16.06234292253116,False,Missed Playoffs,,False,False,,10.0,False,,10.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,IND,TB,IND,IND,IND,IND,IND,900,94.48437013253623,0.01,Lost Wild Card and Division at Same Time
5826,20,11.0,1,4,7,15.67369847695145,True,First Round Exit,,False,False,,11.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,850,92.19822633500854,0.01,None
5827,11,8.0,1,3,5,14.20884062255465,False,Missed Playoffs,17.0,True,True,16.0,10.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,1250,83.58141542679206,0.01,Lost Division First
5828,8,7.0,1,3,5,13.97370295440581,False,Missed Playoffs,16.0,True,True,16.0,8.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,JAX,IND,TB,IND,NE,ARI,OAK,IND,1400,82.19825267297536,0.01,Lost Wild Card and Division at Same Time
5829,7,6.0,1,3,5,14.087773216049445,False,Missed Playoffs,16.0,True,True,16.0,9.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,OAK,JAX,1500,82.86925421205557,0.01,Lost Wild Card and Division at Same Time
5830,16,9.0,1,2,5,16.61595216,False,Missed Playoffs,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,IND,TB,IND,IND,ARI,IND,IND,1000,97.74089505882353,0.01,Lost Wild Card and Division at Same Time
5831,9,6.0,1,2,3,13.048677165374718,False,Missed Playoffs,15.0,True,True,15.0,8.0,True,14.0,8.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,NYJ,IND,BUF,TB,HOU,IND,ARI,IND,IND,1350,76.75692450220423,0.01,Lost Wild Card First
5832,31,10.0,1,3,6,15.983262254538706,True,Super Bowl Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,IND,IND,IND,IND,TB,IND,IND,ARI,IND,IND,600,94.01918973258063,0.01,None
5833,15,8.0,1,3,5,14.712791999999999,False,Missed Playoffs,17.0,True,True,16.0,11.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,IND,IND,JAX,1050,86.54583529411764,0.01,Lost Division First
5834,10,7.0,1,4,5,16.188224696377087,False,Missed Playoffs,,False,False,,8.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,HOU,NE,ARI,IND,IND,1300,95.22485115515934,0.01,Lost Wild Card First
5835,21,8.0,1,2,4,15.41801273774575,True,First Round Exit,,False,False,,8.0,False,,8.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,JAX,IND,TB,IND,NE,IND,IND,IND,800,90.69419257497499,0.01,None
5836,45,7.0,1,1,4,12.062423882585845,False,Missed Playoffs,15.0,True,True,14.0,12.0,True,15.0,8.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,IND,IND,IND,TB,HOU,IND,ARI,IND,IND,450,70.95543460344615,0.01,Lost Division First
5837,39,5.0,1,2,4,11.537451871940133,False,Missed Playoffs,14.0,True,True,14.0,10.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,HOU,NE,ARI,IND,JAX,510,67.86736395258902,0.01,Lost Wild Card and Division at Same Time
5838,19,9.0,1,3,5,15.18618440596532,True,First Round Exit,,True,True,15.0,11.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,IND,IND,ARI,IND,IND,875,89.33049650567835,0.01,None
5839,16,8.0,1,3,6,16.35433593046192,False,Missed Playoffs,,False,False,,8.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,HOU,NE,ARI,IND,IND,1000,96.20197606154072,0.01,Lost Wild Card First
5840,47,8.0,1,2,4,11.481548916551262,False,Missed Playoffs,,True,True,14.0,12.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,IND,IND,IND,IND,OAK,IND,430,67.53852303853684,0.01,Lost Division First
5841,17,9.0,1,4,7,16.032483014795638,False,Missed Playoffs,,False,False,,10.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,HOU,IND,ARI,OAK,IND,950,94.30872361644492,0.01,Lost Wild Card and Division at Same Time
5842,9,6.0,1,3,6,13.752392,False,Missed Playoffs,16.0,True,True,15.0,11.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,HOU,NE,ARI,OAK,JAX,1350,80.89642352941176,0.01,Lost Division First
5843,13,8.0,1,4,4,16.086784188259188,False,Missed Playoffs,,False,False,,9.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,JAX,BUF,TB,IND,IND,ARI,IND,IND,1150,94.62814228387757,0.01,Lost Wild Card First
5844,11,6.0,1,2,4,14.150782442255482,False,Missed Playoffs,15.0,True,True,15.0,10.0,True,15.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,NE,IND,Tie,JAX,1250,83.23989671914988,0.01,Lost Wild Card and Division at Same Time
5845,7,6.0,1,4,4,16.271604294463998,False,Missed Playoffs,,False,False,,6.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,JAX,BUF,TB,IND,NE,ARI,OAK,IND,1500,95.7153193792,0.01,Lost Wild Card First
5846,17,8.0,1,3,5,14.178199703959775,False,Missed Playoffs,17.0,True,True,16.0,10.0,True,17.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,950,83.40117472917514,0.01,Lost Division First
5847,45,7.0,1,1,4,12.647136890170103,False,Missed Playoffs,16.0,True,True,15.0,11.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,450,74.39492288335354,0.01,Lost Division First
5848,6,5.0,1,4,4,14.086556475890804,False,Missed Playoffs,16.0,True,True,16.0,7.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,JAX,BUF,TB,HOU,IND,ARI,OAK,JAX,1600,82.86209691700472,0.01,Lost Wild Card and Division at Same Time
5849,7,6.0,1,2,5,15.829289648276252,False,Missed Playoffs,17.0,False,True,17.0,8.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,HOU,NE,ARI,IND,JAX,1500,93.11346851927208,0.01,Lost Wild Card First
5850,8,6.0,1,3,4,13.816902309324615,False,Missed Playoffs,16.0,True,True,16.0,8.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,JAX,BUF,IND,HOU,IND,ARI,OAK,IND,1400,81.27589593720361,0.01,Lost Wild Card First
5851,9,6.0,1,1,3,13.081194872663296,False,Missed Playoffs,15.0,True,True,15.0,10.0,True,15.0,10.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,IND,IND,BUF,TB,IND,NE,IND,IND,JAX,1350,76.94820513331351,0.01,Lost Wild Card and Division at Same Time
5852,10,7.0,1,2,4,13.345401276799997,False,Missed Playoffs,15.0,True,True,15.0,8.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,1300,78.50236045176469,0.01,Lost Wild Card and Division at Same Time
5853,26,9.0,1,3,6,16.50708780872002,True,Second Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,IND,TB,IND,NE,IND,OAK,IND,700,97.10051652188247,0.01,None
5854,23,9.0,1,2,6,16.224379344467707,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,TEN,IND,IND,IND,IND,IND,IND,ARI,OAK,IND,760,95.43752555569239,0.01,None
5855,7,7.0,1,3,5,13.359202795701114,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,NE,ARI,IND,IND,1500,78.58354585706537,0.01,Lost Wild Card and Division at Same Time
5856,13,7.0,1,2,5,13.9470027470922,False,Missed Playoffs,16.0,True,True,16.0,10.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,BUF,IND,HOU,IND,ARI,IND,JAX,1150,82.04119262995411,0.01,Lost Wild Card and Division at Same Time
5857,5,5.0,1,2,3,13.121743632127997,False,Missed Playoffs,14.0,True,True,14.0,11.0,True,14.0,8.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,JAX,BUF,TB,IND,NE,ARI,IND,JAX,1700,77.18672724781175,0.01,Lost Wild Card and Division at Same Time
5858,25,10.0,1,4,6,16.720608912972956,True,Second Round Exit,,False,False,,10.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,IND,IND,IND,720,98.35652301748797,0.01,None
5859,42,6.0,1,2,5,12.48216130757476,False,Missed Playoffs,16.0,True,True,14.0,12.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,IND,NE,ARI,OAK,JAX,480,73.42447827985153,0.01,Lost Division First
5860,18,10.0,1,2,5,13.52089905459559,False,Missed Playoffs,,True,True,15.0,12.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,IND,TB,IND,IND,IND,IND,IND,900,79.53470032115052,0.01,Lost Division First
5861,9,6.0,1,3,4,13.281554297026343,False,Missed Playoffs,15.0,True,True,14.0,11.0,True,15.0,10.0,SEA,LAR,TEN,IND,BAL,HOU,IND,IND,NYJ,IND,BUF,TB,HOU,NE,ARI,IND,IND,1350,78.1267899825079,0.01,Lost Division First
5862,30,9.0,1,3,6,16.64503683726278,True,Conference Final Exit,,False,False,,9.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,ARI,IND,IND,620,97.9119813956634,0.01,None
5863,46,8.0,1,3,4,11.454108551655457,False,Missed Playoffs,16.0,True,True,14.0,11.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,BUF,TB,IND,NE,IND,IND,IND,440,67.37710912738504,0.01,Lost Division First
5864,11,7.0,1,2,4,13.51007459325005,False,Missed Playoffs,16.0,True,True,15.0,11.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,1250,79.47102701911794,0.01,Lost Division First
5865,19,9.0,1,4,8,14.907505333655944,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,HOU,NE,ARI,IND,JAX,875,87.69120784503497,0.01,None
5866,14,8.0,1,3,5,15.312291022615867,False,Missed Playoffs,,False,False,,8.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,1100,90.07230013303452,0.01,Lost Wild Card and Division at Same Time
5867,15,8.0,1,3,5,13.872288052548953,False,Missed Playoffs,17.0,True,True,16.0,10.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1050,81.60169442675854,0.01,Lost Division First
5868,14,8.0,1,2,5,13.523705690981727,False,Missed Playoffs,16.0,True,True,15.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,HOU,IND,ARI,IND,IND,1100,79.55120994695133,0.01,Lost Division First
5869,24,8.0,1,4,5,16.8112,True,First Round Exit,,False,False,,8.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,IND,IND,ARI,OAK,IND,740,98.88941176470588,0.01,None
5870,6,7.0,1,4,5,13.752391999999999,False,Missed Playoffs,16.0,True,True,15.0,11.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,HOU,IND,ARI,OAK,IND,1600,80.89642352941175,0.01,Lost Division First
5871,8,6.0,1,3,4,15.59512758177758,False,Missed Playoffs,,False,False,,7.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,BUF,TB,IND,NE,ARI,OAK,IND,1400,91.73604459869165,0.01,Lost Wild Card First
5872,12,8.0,1,3,5,15.053356591377895,False,Missed Playoffs,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,1200,88.54915641986997,0.01,Lost Wild Card and Division at Same Time
5873,28,9.0,1,4,5,15.713054683799516,True,Second Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,IND,ARI,IND,IND,660,92.42973343411481,0.01,None
5874,10,7.0,1,2,4,14.174019030399995,False,Missed Playoffs,16.0,True,True,16.0,8.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,1300,83.37658253176468,0.01,Lost Wild Card and Division at Same Time
5875,16,9.0,1,3,5,13.8112,False,Missed Playoffs,16.0,True,True,15.0,12.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,1000,81.24235294117646,0.01,Lost Division First
5876,10,6.0,1,2,5,13.420216858111315,False,Missed Playoffs,15.0,True,True,14.0,11.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,HOU,NE,ARI,OAK,IND,1300,78.94245210653715,0.01,Lost Division First
5877,17,8.0,1,2,4,15.797068782113787,False,Missed Playoffs,,False,False,,8.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,NE,IND,IND,IND,950,92.92393401243405,0.01,Lost Wild Card First
5878,10,7.0,1,3,5,13.285952642994296,False,Missed Playoffs,16.0,True,True,15.0,12.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,JAX,IND,TB,IND,NE,IND,OAK,JAX,1300,78.1526626058488,0.01,Lost Division First
5879,14,9.0,1,4,6,14.877198690228072,False,Missed Playoffs,17.0,True,True,16.0,10.0,True,17.0,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,IND,NE,ARI,IND,IND,1100,87.51293347192983,0.01,Lost Division First
5880,14,8.0,1,3,6,16.75396016,False,Missed Playoffs,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,IND,IND,IND,BUF,IND,IND,NE,ARI,IND,JAX,1100,98.5527068235294,0.01,Lost Wild Card and Division at Same Time
5881,23,8.0,1,3,5,14.614955620600165,True,First Round Exit,,False,False,,8.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,760,85.97032718000096,0.01,None
5882,43,7.0,1,2,3,11.48069180159333,False,Missed Playoffs,16.0,True,True,13.0,11.0,True,16.0,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,TB,IND,NE,IND,IND,IND,470,67.53348118584313,0.01,Lost Division First
5883,47,9.0,1,3,4,11.825121535396729,False,Missed Playoffs,17.0,True,True,14.0,11.0,True,17.0,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,IND,IND,IND,IND,430,69.55953844351018,0.01,Lost Division First
5884,8,7.0,1,3,5,16.458736159999997,False,Missed Playoffs,,False,False,,8.0,True,17.0,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,IND,ARI,OAK,IND,1400,96.81609505882352,0.01,Lost Wild Card First
5885,40,6.0,1,1,2,11.3659783757898,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,NYJ,IND,BUF,TB,IND,IND,ARI,IND,IND,500,66.8586963281753,0.01,Lost Wild Card and Division at Same Time
5886,38,6.0,1,2,3,12.126109176391381,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,TB,IND,NE,ARI,IND,IND,520,71.33005397877284,0.01,Lost Wild Card and Division at Same Time
5887,39,6.0,1,1,3,11.380971116521922,False,Missed Playoffs,16.0,True,True,14.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,510,66.94688892071719,0.01,Lost Division First
5888,16,9.0,1,2,5,13.435001993826743,False,Missed Playoffs,,True,True,15.0,11.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,1000,79.02942349309849,0.01,Lost Division First
5889,22,9.0,1,4,6,16.351142321780962,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,780,96.18319012812331,0.01,None
5890,44,7.0,1,2,4,12.292655420124468,False,Missed Playoffs,16.0,True,True,15.0,12.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,IND,TB,IND,IND,ARI,OAK,IND,460,72.30973776543806,0.01,Lost Division First
5891,22,10.0,1,4,5,16.002788093072034,True,First Round Exit,,False,False,,10.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,IND,IND,IND,IND,780,94.13404760630608,0.01,None
5892,11,7.0,1,3,5,15.424572452707675,False,Missed Playoffs,17.0,True,True,16.0,10.0,True,17.0,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,JAX,1250,90.73277913357455,0.01,Lost Division First
5893,23,9.0,1,4,7,14.82579786816534,True,First Round Exit,,True,True,17.0,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,HOU,NE,IND,IND,JAX,760,87.21057569509023,0.01,None
5894,14,8.0,1,3,5,15.714360159999998,False,Missed Playoffs,17.0,True,True,17.0,9.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1100,92.43741270588234,0.01,Lost Wild Card and Division at Same Time
5895,13,7.0,1,2,5,15.479512319999998,False,Missed Playoffs,17.0,True,True,15.0,11.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,OAK,JAX,1150,91.05595482352939,0.01,Lost Division First
5896,13,7.0,1,3,4,13.903848917303817,False,Missed Playoffs,17.0,True,True,16.0,10.0,True,17.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,BUF,TB,IND,IND,IND,OAK,JAX,1150,81.7873465723754,0.01,Lost Division First
5897,47,8.0,1,2,4,12.423033116799997,False,Missed Playoffs,16.0,True,True,14.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,HOU,IND,IND,IND,IND,430,73.07666539294117,0.01,Lost Division First
5898,19,11.0,1,4,7,16.8904,True,First Round Exit,,False,False,,11.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,875,99.35529411764705,0.01,None
5899,31,10.0,1,4,6,16.8904,True,Super Bowl Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,IND,IND,ARI,IND,IND,600,99.35529411764705,0.01,None
